date,tactic,state,campaign,impression,clicks,spend,attributed revenue,platform,orders,new_orders,new_customers,total_revenue,gross_profit,cogs,roas,cpc,ctr,total_daily_spend,cac
2025-05-18,Non-Branded Search,CA,Google - Display - C08,223755,10626,2014.52,6737.42,Google,2749,1275,1192,226582.57,128282.08,98300.49,3.3444294422492704,0.18958403914925653,4.7489441576724545,42959.17,36.03957214765101
2025-05-19,Non-Branded Search,CA,Google - Display - C08,94755,4198,740.56,2351.56,Google,2060,1012,960,203540.86,100212.05,103328.81,3.175380792913471,0.17640781324440208,4.430373067384307,39938.04,41.602125
2025-05-20,Non-Branded Search,CA,Google - Display - C08,147911,7031,990.3,3291.02,Google,1791,910,908,188081.24,115962.11,72119.13,3.3232555791174394,0.1408476745839852,4.753534219902509,33217.76,36.58343612334802
2025-05-21,Non-Branded Search,CA,Google - Display - C08,200273,8177,788.05,3006.25,Google,2874,934,872,251286.55,123962.87,127323.68,3.8147960154812512,0.09637397578574049,4.0829268049112954,42801.14,49.08387614678899
2025-05-22,Non-Branded Search,CA,Google - Display - C08,235272,11581,827.82,3091.11,Google,1704,848,842,186182.97,99768.23,86414.74,3.7340363847213163,0.07148087384509111,4.922387704444218,35114.58,41.70377672209026
2025-05-23,Non-Branded Search,CA,Google - Display - C08,206607,9420,1199.28,4320.92,Google,2745,1268,1177,243080.55,130791.92,112288.63,3.602928423720899,0.12731210191082803,4.5593808535044795,38269.09,32.51409515717927
2025-05-24,Non-Branded Search,CA,Google - Display - C08,171332,7504,1305.06,4416.47,Google,3096,1097,1060,282268.06,174043.94,108224.12,3.3841126078494477,0.17391524520255863,4.379800621016506,47081.29,44.416311320754716
2025-05-25,Non-Branded Search,CA,Google - Display - C08,144326,6158,939.02,3258.78,Google,2254,1023,1041,227809.53,114404.11,113405.42,3.4704053161806994,0.1524878207210133,4.266729487410446,38483.8,36.968107588856874
2025-05-26,Non-Branded Search,CA,Google - Display - C08,139435,6494,1243.85,4099.43,Google,3820,1330,1271,270095.08,159451.57,110643.51,3.2957591349439244,0.19153834308592546,4.657367232043605,41851.42,32.92794649881983
2025-05-27,Non-Branded Search,CA,Google - Display - C08,159117,6795,822.82,2406.39,Google,2138,1122,1142,208047.23,113217.2,94830.03,2.924564303249799,0.12109197939661516,4.270442504572107,37522.38,32.85672504378284
2025-05-28,Non-Branded Search,CA,Google - Display - C08,180546,7925,684.11,2501.41,Google,2895,1326,1271,285303.34,142558.79,142744.55,3.656444139100437,0.08632302839116719,4.389463073122639,46185.43,36.33786782061369
2025-05-29,Non-Branded Search,CA,Google - Display - C08,216361,10125,939.44,3449.27,Google,3396,1580,1463,280842.28,166797.62,114044.66,3.6716235203951286,0.0927841975308642,4.679678870036652,44560.4,30.458236500341766
2025-05-30,Non-Branded Search,CA,Google - Display - C08,301170,13720,2904.44,9154.68,Google,3695,1364,1272,262078.97,152352.5,109726.47,3.1519604467642646,0.2116938775510204,4.555566623501677,46977.39,36.93191037735849
2025-05-31,Non-Branded Search,CA,Google - Display - C08,461314,21015,3400.9,11806.84,Google,2839,1143,1124,311053.4,191986.06,119067.34,3.4716810256108674,0.1618320247442303,4.5554654747092,44786.52,39.84565836298932
2025-06-01,Non-Branded Search,CA,Google - Display - C08,332507,16447,2360.53,7604.46,Google,2571,1279,1226,255879.74,135261.16,120618.58,3.221505339902479,0.14352343892503194,4.9463620314760295,45391.46,37.02402936378466
2025-06-02,Non-Branded Search,CA,Google - Display - C08,289697,11940,1110.58,3005.25,Google,3118,1242,1205,307232.77,148210.99,159021.78,2.7060184768319258,0.09301340033500836,4.121547686030577,46107.8,38.263734439834025
2025-06-03,Non-Branded Search,CA,Google - Display - C08,123033,6085,631.42,2050.8,Google,3281,1413,1428,347768.64,210208.71,137559.93,3.2479173925437905,0.10376663927691043,4.945827542204124,51232.64,35.87719887955182
2025-06-04,Non-Branded Search,CA,Google - Display - C08,302398,14869,857.47,2281.08,Google,3178,1486,1395,326038.67,187910.1,138128.57,2.6602446732830303,0.05766830318111507,4.917029874536207,46824.97,33.56628673835125
2025-06-05,Non-Branded Search,CA,Google - Display - C08,400172,17941,2506.46,9315.17,Google,3256,1347,1363,264534.4,140613.06,123921.34,3.7164646553306255,0.1397057020232986,4.48332217146627,47383.54,34.76415260454879
2025-06-06,Non-Branded Search,CA,Google - Display - C08,177978,7430,531.52,1593.7,Google,2941,1080,1016,294622.51,150806.04,143816.47,2.998381998795906,0.07153701211305517,4.174673274224904,51800.26,50.98450787401575
2025-06-07,Non-Branded Search,CA,Google - Display - C08,206955,8921,1915.92,5545.09,Google,3588,1642,1592,312361.94,183159.55,129202.39,2.894217921416343,0.21476516085640623,4.310598922471068,44771.76,28.122964824120604
2025-06-08,Non-Branded Search,CA,Google - Display - C08,480699,22789,4334.03,12771.43,Google,2351,1166,1108,238539.55,123202.23,115337.32,2.9467793254776735,0.19018078897713808,4.740804536726725,46518.229999999996,41.983962093862814
2025-06-09,Non-Branded Search,CA,Google - Display - C08,248707,11501,1341.11,3726.1,Google,4688,1446,1416,332386.4,164252.25,168134.15,2.7783701560647525,0.11660812103295365,4.624316967355161,52683.01,37.20551553672316
2025-06-10,Non-Branded Search,CA,Google - Display - C08,132686,6249,559.84,1689.26,Google,2844,1560,1491,279947.9,138358.0,141589.9,3.017397827950843,0.0895887341974716,4.709615181707188,40869.31,27.410670690811536
2025-06-11,Non-Branded Search,CA,Google - Display - C08,175514,7238,1277.07,3493.01,Google,2503,1115,1066,266579.13,134311.89,132267.24,2.735175049135913,0.17643962420558165,4.123887553129665,51503.31,48.314549718574106
2025-06-12,Non-Branded Search,CA,Google - Display - C08,332721,16389,3383.48,11543.61,Google,3226,1409,1434,245632.45,122339.86,123292.59,3.4117565346920924,0.20644822746964428,4.925748600178528,44810.19,31.248389121338914
2025-06-13,Non-Branded Search,CA,Google - Display - C08,84703,3948,750.22,2296.51,Google,3794,1442,1439,280759.18,173768.89,106990.29,3.0611154061475303,0.19002532928064844,4.660991936531174,50481.6,35.081028492008336
2025-06-14,Non-Branded Search,CA,Google - Display - C08,329902,13495,1811.98,6083.37,Google,2849,1407,1366,254952.68,125791.92,129160.76,3.357305268270069,0.13427047054464616,4.090608726227789,46089.96,33.74081991215227
2025-06-15,Non-Branded Search,CA,Google - Display - C08,181096,8904,646.01,2175.67,Google,3837,1909,1940,273449.33,154000.52,119448.81,3.3678580826922184,0.07255278526504942,4.916729248575341,44597.090000000004,22.988190721649488
2025-06-16,Non-Branded Search,CA,Google - Display - C08,158111,7620,708.76,2512.18,Google,3112,1406,1413,246546.12,146123.4,100422.72,3.5444720356679267,0.09301312335958005,4.819399029795523,41906.340000000004,29.657707006369428
2025-06-17,Non-Branded Search,CA,Google - Display - C08,172461,7905,1788.26,6178.31,Google,2754,828,796,268478.64,155613.89,112864.75,3.4549282542806976,0.22621884882985452,4.5836449979995475,42395.16,53.260251256281414
2025-06-18,Non-Branded Search,CA,Google - Display - C08,221887,10437,1341.59,3703.4,Google,2350,948,933,205892.84,111708.52,94184.32,2.7604558769817906,0.12854172654977483,4.7037456002379585,39650.9,42.498285101822084
2025-06-19,Non-Branded Search,CA,Google - Display - C08,140769,6447,842.44,2336.5,Google,3329,1745,1642,252292.39,135610.52,116681.87,2.7734912872133326,0.13067163021560416,4.579843573514055,38218.23,23.275414129110843
2025-06-20,Non-Branded Search,CA,Google - Display - C08,214969,9558,1666.52,4637.94,Google,2352,1050,1029,238838.78,140053.87,98784.91,2.7830089047836206,0.17435865243774848,4.446222478589936,38111.87,37.037774538386785
2025-06-21,Non-Branded Search,CA,Google - Display - C08,150094,6752,1079.12,3349.78,Google,2642,1314,1325,193739.26,101995.71,91743.55,3.104177477944993,0.15982227488151657,4.498514264394313,38409.59,28.98836981132075
2025-06-22,Non-Branded Search,CA,Google - Display - C08,257900,12122,901.97,2723.09,Google,2629,1324,1237,204623.63,110598.24,94025.39,3.019047196691686,0.07440768850024748,4.700271423032183,39586.29,32.00185125303153
2025-06-23,Non-Branded Search,CA,Google - Display - C08,121553,5344,1113.11,3162.5,Google,2678,1088,1013,224725.49,124066.35,100659.14,2.8411387913144255,0.20829154191616764,4.396436122514459,41134.66,40.606771964462
2025-06-24,Non-Branded Search,CA,Google - Display - C08,213336,9243,1414.41,5119.76,Google,2789,1036,1008,223036.6,118532.52,104504.08,3.619714227133575,0.1530249918857514,4.332602092473844,37588.0,37.28968253968254
2025-06-25,Non-Branded Search,CA,Google - Display - C08,246422,9994,1951.79,7009.22,Google,2076,1068,1022,226634.34,120591.38,106042.96,3.591175280127473,0.19529617770662397,4.055644382400922,38266.69,37.442945205479454
2025-06-26,Non-Branded Search,CA,Google - Display - C08,328182,13351,2044.79,5513.83,Google,3659,1354,1292,258581.26,130668.26,127913.0,2.696526293653627,0.15315631787881057,4.068169491318841,39016.98,30.198900928792572
2025-06-27,Non-Branded Search,CA,Google - Display - C08,186730,7998,707.03,2354.71,Google,2453,751,711,184223.58,108267.23,75956.35,3.330424451579141,0.08840085021255313,4.283189632089113,36252.9,50.98860759493671
2025-06-28,Non-Branded Search,CA,Google - Display - C08,216596,10178,1644.8,5801.92,Google,3930,1849,1846,307475.24,149606.21,157869.03,3.5274319066147863,0.16160345843977206,4.699071081645091,45059.86,24.409458288190685
2025-06-29,Non-Branded Search,CA,Google - Display - C08,168700,7361,600.49,2157.09,Google,2434,939,935,262293.26,154577.22,107716.04,3.592216356642076,0.08157723135443554,4.363366923532898,42239.76,45.17621390374332
2025-06-30,Non-Branded Search,CA,Google - Display - C08,170625,8137,755.93,2231.99,Google,3922,1709,1645,294637.56,153617.64,141019.92,2.9526411175637954,0.0929003318176232,4.768937728937729,46959.11,28.54657142857143
2025-07-01,Non-Branded Search,CA,Google - Display - C08,425755,20183,2995.45,8986.61,Google,2691,1280,1253,260678.58,151234.85,109443.73,3.0000867983107717,0.14841450725858396,4.740519782504022,42098.21,33.59793296089386
2025-07-02,Non-Branded Search,CA,Google - Display - C08,106941,4660,860.72,2959.33,Google,2185,1010,936,221373.06,110298.83,111074.23,3.43820289989776,0.1847038626609442,4.357542944240282,41694.88,44.545811965811964
2025-07-03,Non-Branded Search,CA,Google - Display - C08,223449,9579,1937.25,7001.24,Google,2425,1294,1301,245773.9,143543.71,102230.19,3.6140095496193054,0.20223927341058565,4.28688425546769,44573.31,34.26080707148347
2025-07-04,Non-Branded Search,CA,Google - Display - C08,172675,7351,794.15,2580.57,Google,2863,1528,1508,309074.55,157364.9,151709.65,3.2494742806774544,0.10803292069106243,4.257130447372231,46890.12,31.09424403183024
2025-07-05,Non-Branded Search,CA,Google - Display - C08,182977,8696,1222.92,4064.56,Google,2401,1308,1281,255166.55,156650.22,98516.33,3.3236515880024857,0.1406301747930083,4.752509878290715,46364.77,36.19419984387197
2025-07-06,Non-Branded Search,CA,Google - Display - C08,132993,5968,928.19,3110.0,Google,2325,1037,992,250387.78,131988.5,118399.28,3.35060709553001,0.15552781501340485,4.487454226914198,48769.05,49.16234879032258
2025-07-07,Non-Branded Search,CA,Google - Display - C08,184864,8941,1444.48,4831.33,Google,3157,1067,1055,281358.54,144783.74,136574.8,3.3446845923792643,0.16155687283301645,4.836528474987017,52654.84,49.909800947867296
2025-07-08,Non-Branded Search,CA,Google - Display - C08,418129,17024,3815.5,10792.87,Google,4059,1859,1828,309158.9,162124.63,147034.27,2.8286908662036434,0.224124765037594,4.0714707661989475,48011.62,26.264562363238515
2025-07-09,Non-Branded Search,CA,Google - Display - C08,115512,4942,1211.97,3340.51,Google,3405,1603,1558,309767.38,166259.78,143507.6,2.7562645940081025,0.24523876972885472,4.278343375580026,55520.98,35.63605905006418
2025-07-10,Non-Branded Search,CA,Google - Display - C08,225765,10861,1156.97,3758.83,Google,3201,1142,1059,308905.09,154759.0,154146.09,3.2488569280102335,0.10652518184329252,4.810754545655882,46183.35,43.61033994334277
2025-07-11,Non-Branded Search,CA,Google - Display - C08,376176,15471,2734.41,7833.04,Google,2721,1117,1096,287198.02,172144.23,115053.79,2.864617961461522,0.1767442311421369,4.112702564756923,46163.16,42.119671532846716
2025-07-12,Non-Branded Search,CA,Google - Display - C08,202708,9642,1411.97,5253.14,Google,2422,807,796,244765.7,125622.42,119143.28,3.720433153678903,0.14643953536610663,4.75659569429919,45368.22,56.995251256281406
2025-07-13,Non-Branded Search,CA,Google - Display - C08,187101,8957,663.99,2134.85,Google,2375,963,934,253761.23,131128.09,122633.14,3.2151839636139097,0.07413084738193591,4.787253943057493,44672.29,47.82900428265525
2025-07-14,Non-Branded Search,CA,Google - Display - C08,215007,9696,1934.43,5620.34,Google,2387,852,868,258456.91,137153.92,121302.99,2.905424336884767,0.19950804455445545,4.509620617003168,46806.56,53.92460829493087
2025-07-15,Non-Branded Search,CA,Google - Display - C08,230546,9791,2252.13,6517.75,Google,2597,1428,1354,222248.63,110293.62,111955.01,2.8940380883874375,0.2300204269226841,4.246874810233099,42026.63,31.038870014771046
2025-07-16,Non-Branded Search,CA,Google - Display - C08,165529,8065,895.43,2394.08,Google,3996,1865,1772,318631.49,168834.07,149797.42,2.6736651664563396,0.11102665840049597,4.872258033335548,45814.35,25.854599322799096
2025-07-17,Non-Branded Search,CA,Google - Display - C08,222679,9038,891.28,3059.08,Google,2645,892,871,210274.48,122505.97,87768.51,3.4322322951261106,0.09861473777384376,4.058757224524989,37734.46,43.32314580941446
2025-07-18,Non-Branded Search,CA,Google - Display - C08,161653,6957,1020.74,3133.99,Google,2451,1336,1345,234358.56,122684.32,111674.24,3.0703117346239,0.14672128791145608,4.303662783864203,39277.59,29.20266914498141
2025-07-19,Non-Branded Search,CA,Google - Display - C08,135396,6416,878.29,3146.13,Google,2282,772,786,208348.08,116790.05,91558.03,3.5821084152159313,0.13689058603491272,4.738692428136725,34412.770000000004,43.782150127226465
2025-07-20,Non-Branded Search,CA,Google - Display - C08,170786,7916,1223.08,4391.49,Google,3558,1611,1643,269928.31,160649.81,109278.5,3.5905173823462078,0.15450732693279434,4.635040342885248,36604.55,22.27909312233719
2025-07-21,Non-Branded Search,CA,Google - Display - C08,176589,7669,679.56,2351.44,Google,2838,1160,1106,267155.65,148102.94,119052.71,3.460238978162341,0.0886112922154127,4.342852612563637,43222.36,39.07989150090416
2025-07-22,Non-Branded Search,CA,Google - Display - C08,242163,10687,1812.31,5625.87,Google,3003,1322,1276,214550.99,116024.2,98526.79,3.1042536872830806,0.16958079910171237,4.4131432134554,37818.79,29.63855015673981
2025-07-23,Non-Branded Search,CA,Google - Display - C08,271875,11794,2419.82,8412.77,Google,3858,1748,1741,284255.03,150056.99,134198.04,3.476609830483259,0.20517381719518402,4.338022988505747,48960.28,28.12192992533027
2025-07-24,Non-Branded Search,CA,Google - Display - C08,171107,7873,673.79,2429.66,Google,2103,696,709,214993.51,113319.63,101673.88,3.6059603140444354,0.08558237012574621,4.6012144447626335,33869.28,47.77049365303244
2025-07-25,Non-Branded Search,CA,Google - Display - C08,162268,6725,852.19,2790.61,Google,2797,1123,1076,291251.97,174849.58,116402.39,3.274633591100576,0.1267197026022305,4.144378435674317,41372.9,38.45065055762082
2025-07-26,Non-Branded Search,CA,Google - Display - C08,185492,7714,1622.14,5602.63,Google,2812,946,945,280697.62,148965.29,131732.33,3.453851085602969,0.21028519574799068,4.158669915683695,42468.380000000005,44.940084656084665
2025-07-27,Non-Branded Search,CA,Google - Display - C08,141645,6922,717.78,2405.28,Google,2377,815,799,224499.08,117565.4,106933.68,3.350998913316058,0.10369546373880381,4.886865049948816,43980.13,55.04396745932415
2025-07-28,Non-Branded Search,CA,Google - Display - C08,153051,6625,1052.62,3481.23,Google,2561,1095,1045,204053.06,108272.37,95780.69,3.307204879253672,0.15888603773584903,4.3286224853153525,37630.299999999996,36.00985645933014
2025-07-29,Non-Branded Search,CA,Google - Display - C08,346223,15173,1681.8,4577.22,Google,3260,1035,993,254314.45,147428.24,106886.21,2.7216196931858727,0.11084162657351875,4.382435597866116,44248.48,44.56040281973817
2025-07-30,Non-Branded Search,CA,Google - Display - C08,334976,15034,1445.24,4747.41,Google,4266,1440,1451,343570.79,201524.77,142046.02,3.284859262129473,0.09613143541306372,4.488082728314864,50580.5,34.85906271536871
2025-07-31,Non-Branded Search,CA,Google - Display - C08,201056,8804,1572.78,5240.84,Google,3160,1347,1291,238995.46,141694.68,97300.78,3.3322142957056933,0.17864379827351204,4.378879516154703,43382.520000000004,33.60381099922541
2025-08-01,Non-Branded Search,CA,Google - Display - C08,189183,8586,814.58,3018.55,Google,2938,1401,1301,239297.93,120148.75,119149.18,3.705651992437821,0.09487304914977872,4.538462758281664,44198.22,33.97249807840123
2025-08-02,Non-Branded Search,CA,Google - Display - C08,179095,7618,1607.68,4462.48,Google,3018,1570,1543,258875.51,148809.85,110065.66,2.7757265127388533,0.21103701758991864,4.253608420112231,47389.65,30.712670123136746
2025-08-03,Non-Branded Search,CA,Google - Display - C08,309815,14955,2224.42,6736.94,Google,3702,1620,1554,340964.16,199409.58,141554.58,3.028627687217342,0.1487408893346707,4.827074221712958,49213.37,31.668835263835266
2025-08-04,Non-Branded Search,CA,Google - Display - C08,136689,6617,397.93,1259.21,Google,2677,950,898,247384.79,144893.62,102491.17,3.1644007740054785,0.060137524557956776,4.840916240516793,47178.85,52.537694877505565
2025-08-05,Non-Branded Search,CA,Google - Display - C08,392074,15986,1636.03,5821.53,Google,2524,1232,1145,255349.35,151364.66,103984.69,3.5583271700396693,0.10234142374577755,4.077291531700649,47286.14,41.29793886462882
2025-08-06,Non-Branded Search,CA,Google - Display - C08,324714,14994,2863.88,8764.71,Google,3054,1333,1240,286964.59,156208.01,130756.58,3.0604320013408377,0.19100173402694412,4.617601951255566,43043.71,34.71266935483871
2025-08-07,Non-Branded Search,CA,Google - Display - C08,212284,8782,678.14,2216.64,Google,3816,1271,1250,290615.11,166892.32,123722.79,3.268705577019494,0.07721931222956047,4.136910930640085,46013.44,36.810752
2025-08-08,Non-Branded Search,CA,Google - Display - C08,647138,27788,5083.8,16342.96,Google,3322,1342,1305,300068.84,182338.19,117730.65,3.214713403359691,0.18294947459334965,4.293983663453544,47181.28,36.15423754789272
2025-08-09,Non-Branded Search,CA,Google - Display - C08,210683,10134,1028.97,3395.09,Google,3296,1789,1796,299669.71,178918.65,120751.06,3.299503386882028,0.10153641207815275,4.810070105324113,48407.82,26.953129175946547
2025-08-10,Non-Branded Search,CA,Google - Display - C08,381002,17082,3137.14,10373.28,Google,3153,1588,1507,306997.73,169616.47,137381.26,3.306604104375323,0.18365179721344105,4.483441031805607,47270.89,31.367544790975447
2025-08-11,Non-Branded Search,CA,Google - Display - C08,324255,14257,1091.31,3434.69,Google,2309,1072,1019,252722.59,153870.3,98852.29,3.147309197203361,0.07654555656870309,4.396848159627454,48350.47,47.4489401373896
2025-08-12,Non-Branded Search,CA,Google - Display - C08,564839,27839,2705.43,7307.68,Google,2954,1318,1313,285009.86,143614.18,141395.68,2.701115903941333,0.097181292431481,4.928661087495729,41314.55,31.46576542269612
2025-08-13,Non-Branded Search,CA,Google - Display - C08,187319,8267,1241.22,4292.76,Google,2900,1238,1232,244095.73,145083.84,99011.89,3.458500507565138,0.15014152655134874,4.413326998329054,42955.48,34.86646103896104
2025-08-14,Non-Branded Search,CA,Google - Display - C08,231506,11063,1927.27,6480.34,Google,2557,1363,1288,246950.21,121768.63,125181.58,3.3624453242150816,0.17420862333905812,4.778709839053848,36275.32,28.164068322981365
2025-08-15,Non-Branded Search,CA,Google - Display - C08,246589,10663,792.82,2155.37,Google,2017,894,859,204220.75,99324.09,104896.66,2.718612043086703,0.07435243364906687,4.324199376290102,35695.15,41.55430733410943
2025-08-16,Non-Branded Search,CA,Google - Display - C08,193086,8900,1898.92,5345.5,Google,3486,1371,1304,287374.16,174824.52,112549.64,2.8150211699281695,0.213361797752809,4.6093450586785165,48459.13,37.16190950920245
2025-08-17,Non-Branded Search,CA,Google - Display - C08,210405,10008,1566.15,4584.45,Google,3046,1172,1097,260207.76,157620.15,102587.61,2.9272100373527437,0.15648980815347724,4.7565409567263135,49239.29,44.885405651777575
2025-08-18,Non-Branded Search,CA,Google - Display - C08,165808,7075,571.67,1788.78,Google,2303,1243,1156,206556.83,121671.75,84885.08,3.1290429793412287,0.08080141342756184,4.26698349898678,36802.81,31.836340830449824
2025-08-19,Non-Branded Search,CA,Google - Display - C08,121712,5902,941.26,3102.11,Google,2358,745,750,241960.59,144644.5,97316.09,3.295699381679876,0.15948153168417487,4.849152096752991,37654.91,50.20654666666667
2025-08-20,Non-Branded Search,CA,Google - Display - C08,149283,7050,1279.93,3694.93,Google,3105,1069,1015,238645.09,127445.31,111199.78,2.8868219355746016,0.18155035460992908,4.722573903257571,39890.51,39.30099507389163
2025-08-21,Non-Branded Search,CA,Google - Display - C08,198541,9800,1586.57,4648.91,Google,2530,1303,1329,205032.67,102612.53,102420.14,2.9301638125011817,0.16189489795918366,4.936008179670698,37202.99,27.993220466516178
2025-08-22,Non-Branded Search,CA,Google - Display - C08,198911,9131,1567.06,4949.25,Google,2168,668,645,215178.34,113944.49,101233.85,3.158302809081975,0.1716197568721936,4.5904952466178335,36421.65,56.46767441860465
2025-08-23,Non-Branded Search,CA,Google - Display - C08,261669,12011,1722.07,6420.55,Google,3550,1568,1548,320310.11,188007.73,132302.38,3.728390831963858,0.14337440679377236,4.590150151527311,47025.4,30.378165374677003
2025-08-24,Non-Branded Search,CA,Google - Display - C08,316930,15656,1996.95,5500.84,Google,2523,1256,1178,258953.2,128419.08,130534.12,2.7546207967149905,0.12755173735309147,4.939892089735904,45731.2,38.821052631578944
2025-08-25,Non-Branded Search,CA,Google - Display - C08,312186,15310,2164.39,7453.41,Google,3242,1491,1514,268195.98,149466.13,118729.85,3.443653870143551,0.14137099934683212,4.904127667480284,40112.1,26.494121532364595
2025-08-26,Non-Branded Search,CA,Google - Display - C08,178512,8014,780.9,2489.06,Google,3386,1325,1290,295071.75,179926.24,115145.51,3.1874247662953,0.09744197654105316,4.489334050371964,44026.42,34.12900775193798
2025-08-27,Non-Branded Search,CA,Google - Display - C08,336119,15017,3210.56,9547.37,Google,2601,1214,1136,216104.95,113084.41,103020.54,2.973739783713745,0.21379503229673036,4.467762905399575,39037.91,34.3643573943662
2025-08-28,Non-Branded Search,CA,Google - Display - C08,203103,9727,1321.3,4419.78,Google,3236,1724,1652,247519.4,145793.47,101725.93,3.345023840157421,0.1358383879921867,4.789195629803597,47938.44,29.018426150121066
2025-08-29,Non-Branded Search,CA,Google - Display - C08,288098,13584,1620.7,6074.63,Google,3154,1088,1040,226107.82,117891.11,108216.71,3.748152033072129,0.11930948174322734,4.715062235766996,35822.76,34.44496153846154
2025-08-30,Non-Branded Search,CA,Google - Display - C08,129408,6038,854.62,2713.63,Google,3000,1426,1353,305078.01,175947.47,129130.54,3.1752474784114577,0.14154024511427626,4.665863006923838,44135.82,32.62070953436807
2025-08-31,Non-Branded Search,CA,Google - Display - C08,271104,12536,2164.35,7883.12,Google,2395,1079,1038,238354.78,114496.24,123858.54,3.6422574907015965,0.1726507657945118,4.624055712936733,45334.08,43.67445086705202
2025-09-01,Non-Branded Search,CA,Google - Display - C08,285790,14052,856.6,2374.23,Google,3757,1322,1316,296533.91,172492.17,124041.74,2.7716904039224843,0.060959294050668945,4.916897022289094,44880.4,34.103647416413374
2025-09-02,Non-Branded Search,CA,Google - Display - C08,165148,7640,1537.26,4327.54,Google,2619,1273,1283,287607.96,152559.86,135048.1,2.8150995927819626,0.20121204188481676,4.6261535107903216,49675.81,38.71848012470772
2025-09-03,Non-Branded Search,CA,Google - Display - C08,238179,10127,1410.5,4559.57,Google,3681,1452,1383,303803.33,162377.28,141426.05,3.232591279688054,0.1392811296534018,4.251844201210014,51907.81,37.532762111352135
2025-09-04,Non-Branded Search,CA,Google - Display - C08,230955,9625,1624.44,5603.07,Google,2756,1383,1361,282378.04,158394.37,123983.67,3.4492317352441453,0.168772987012987,4.167478513130264,46952.44,34.49848640705364
2025-09-05,Non-Branded Search,CA,Google - Display - C08,266230,10882,1794.74,4840.74,Google,2640,908,863,221288.67,122521.82,98766.85,2.6971817644895637,0.16492740305090975,4.087443188220711,42935.99,49.75201622247972
2025-09-06,Non-Branded Search,CA,Google - Display - C08,184221,8302,1218.97,4243.27,Google,3845,1440,1411,332048.9,199746.55,132302.35,3.4810290655225318,0.1468284750662491,4.506543770797032,51853.1,36.74918497519489
2025-09-07,Non-Branded Search,CA,Google - Display - C08,197548,9030,1971.03,5800.45,Google,5009,2491,2339,376324.45,183087.68,193236.77,2.9428522143244904,0.21827574750830564,4.5710409621965296,54280.65,23.206776400171012
2025-09-08,Non-Branded Search,CA,Google - Display - C08,167491,7754,1109.72,3407.1,Google,2751,919,907,298644.18,146421.48,152222.7,3.0702339328839705,0.14311581119422234,4.629502480730308,49478.51,54.551830209481814
2025-09-09,Non-Branded Search,CA,Google - Display - C08,161381,6866,1265.1,4581.25,Google,4410,2027,1974,312940.13,151560.16,161379.97,3.6212552367401787,0.18425575298572675,4.254528104299762,52270.93,26.47970111448835
2025-09-10,Non-Branded Search,CA,Google - Display - C08,281140,12475,1085.79,3988.15,Google,2649,946,890,235893.29,141579.4,94313.89,3.6730399064275785,0.0870372745490982,4.43729102938038,41299.16,46.40355056179776
2025-09-11,Non-Branded Search,CA,Google - Display - C08,174078,8336,1121.19,3765.46,Google,2545,1382,1407,266395.31,133847.87,132547.44,3.3584495045442786,0.13449976007677544,4.788657957926906,44007.87,31.277803837953094
2025-09-12,Non-Branded Search,CA,Google - Display - C08,243627,11528,1746.48,6246.93,Google,2624,966,894,263461.73,146803.98,116657.75,3.5768689020200632,0.15149895905621097,4.73182364844619,45575.9,50.97975391498882
2025-05-16,Non-Branded Search,CA,Google - Display - C09,156186,7587,1424.31,3911.18,Google,2452,987,989,238010.95,124434.71,113576.24,2.7460173698141555,0.18773032819296165,4.857669701509739,40107.26,40.55334681496461
2025-05-17,Non-Branded Search,CA,Google - Display - C09,124932,5996,584.63,1796.97,Google,2173,772,761,224086.4,126119.02,97967.38,3.0736876314934234,0.09750333555703802,4.799410879518458,41682.96,54.77392904073587
2025-05-18,Non-Branded Search,CA,Google - Display - C09,267381,11195,1576.39,5020.69,Google,2749,1275,1192,226582.57,128282.08,98300.49,3.1849288564378098,0.14081196962929882,4.186909316667975,42959.17,36.03957214765101
2025-05-19,Non-Branded Search,CA,Google - Display - C09,138291,6626,1015.87,3443.19,Google,2060,1012,960,203540.86,100212.05,103328.81,3.389400218531899,0.15331572592816178,4.791345785336717,39938.04,41.602125
2025-05-20,Non-Branded Search,CA,Google - Display - C09,158280,7690,576.2,1615.46,Google,1791,910,908,188081.24,115962.11,72119.13,2.8036445678583823,0.07492847854356308,4.858478645438463,33217.76,36.58343612334802
2025-05-21,Non-Branded Search,CA,Google - Display - C09,282894,11489,1470.08,4874.24,Google,2874,934,872,251286.55,123962.87,127323.68,3.3156290814105356,0.12795543563408476,4.061238485086287,42801.14,49.08387614678899
2025-05-22,Non-Branded Search,CA,Google - Display - C09,223311,10754,849.37,2763.48,Google,1704,848,842,186182.97,99768.23,86414.74,3.2535644065601566,0.07898177422354473,4.815705451142129,35114.58,41.70377672209026
2025-05-23,Non-Branded Search,CA,Google - Display - C09,163099,7666,729.43,2370.11,Google,2745,1268,1177,243080.55,130791.92,112288.63,3.2492631232606284,0.09515131750587007,4.700212754216764,38269.09,32.51409515717927
2025-05-24,Non-Branded Search,CA,Google - Display - C09,361995,17125,2361.27,8713.62,Google,3096,1097,1060,282268.06,174043.94,108224.12,3.690226022437079,0.1378843795620438,4.730728324976864,47081.29,44.416311320754716
